1739676217349, BTCUSDT,2574670462,97428.1,0.411,1739676217344,False
1739676217349, BTCUSDT,2574670463,97428.3,1.31,1739676217344,False
1739676217349, BTCUSDT,2574670464,97428.4,0.771,1739676217344,False
1739676217349, BTCUSDT,2574670465,97428.5,0.55,1739676217344,False
1739676217355, BTCUSDT,2574670467,97428.7,1.524,1739676217344,False
1739676217364, BTCUSDT,2574670470,97429.0,0.207,1739676217359,False
1739676217477, BTCUSDT,2574670471,97429.1,0.51,1739676217359,False
1739676217512, SOLUSDT,860373187,193.1,136.0,1739676217356,False
1739676217868, SOLUSDT,860373189,193.09,107.0,1739676217714,True
1739676217896, SOLUSDT,860373190,193.08,119.0,1739676217893,True
1739676218590, BTCUSDT,2574670474,97429.1,0.387,1739676218435,False
1739676221366, BNBUSDT,662855069,655.86,33.85,1739676221361,True
1739676221366, BNBUSDT,662855072,655.83,27.83,1739676221361,True
1739676222181, BTCUSDT,2574670478,97429.0,0.5,1739676222026,True
1739676222715, BTCUSDT,2574670479,97429.1,0.642,1739676222560,False
1739676222735, ETHUSDT,2042188141,2688.49,21.242,1739676222581,False
1739676229264, ETHUSDT,2042188154,2688.49,8.467,1739676229108,False
1739676231624, ETHUSDT,2042188159,2688.48,8.716,1739676231470,True
1739676240825, ETHUSDT,2042188170,2688.49,5.595,1739676240671,False
1739676241936, BTCUSDT,2574670502,97429.1,3.0,1739676241781,False
1739676242703, ETHUSDT,2042188183,2688.36,17.117,1739676242697,True
1739676242715, ETHUSDT,2042188185,2688.34,9.471,1739676242699,True
1739676243443, BTCUSDT,2574670504,97429.1,0.297,1739676243290,False
1739676251233, BTCUSDT,2574670522,97429.0,0.576,1739676251228,True
1739676251257, ETHUSDT,2042188221,2688.19,11.524,1739676251243,True
1739676251287, ETHUSDT,2042188225,2688.13,6.967,1739676251255,True
1739676251290, SOLUSDT,860373237,193.01,189.0,1739676251281,True
1739676251332, BTCUSDT,2574670553,97414.8,0.273,1739676251329,True
1739676251441, SOLUSDT,860373238,193.0,279.0,1739676251285,True
1739676252968, ETHUSDT,2042188241,2688.0,5.901,1739676252964,True
1739676254584, ETHUSDT,2042188261,2687.79,8.396,1739676254579,True
1739676254584, ETHUSDT,2042188276,2687.62,7.217,1739676254579,True
1739676255015, BTCUSDT,2574670572,97411.5,0.513,1739676254870,True
1739676256653, SOLUSDT,860373248,192.97,188.0,1739676256498,True
1739676259418, SOLUSDT,860373252,193.0,286.0,1739676259394,False
1739676259878, SOLUSDT,860373254,193.01,469.0,1739676259723,True
1739676259929, ETHUSDT,2042188300,2687.61,8.762,1739676259887,False
1739676263548, BTCUSDT,2574670590,97411.6,0.872,1739676263543,False
1739676263565, BTCUSDT,2574670597,97414.6,0.317,1739676263548,False
1739676263566, BTCUSDT,2574670612,97421.3,0.369,1739676263562,False
1739676263566, BTCUSDT,2574670616,97423.2,0.659,1739676263562,False
1739676263598, ETHUSDT,2042188331,2688.01,20.119,1739676263545,False
1739676263717, BTCUSDT,2574670628,97424.6,0.63,1739676263562,False
1739676264470, DOGEUSDT,854756946,0.26947,101918.0,1739676264466,True
1739676267326, BTCUSDT,2574670631,97424.6,0.564,1739676267171,False
